frame,object_type,confidence,x1,y1,x2,y2
41,vehicle,0.2976568937301636,2214,1322,2766,1539
41,vehicle,0.2860148251056671,1517,581,1805,858
41,license_plate,0.6585134267807007,2457,1806,2645,1895
42,vehicle,0.9267821907997131,555,1659,1381,2157
42,vehicle,0.9146333336830139,2028,946,2511,1326
42,vehicle,0.8782399296760559,1128,1137,1737,1595
42,vehicle,0.8770781755447388,2190,1342,2909,2023
42,vehicle,0.8616967797279358,986,1561,1597,2126
42,vehicle,0.7997681498527527,1261,899,1684,1218
42,vehicle,0.7680761814117432,207,639,530,894
42,vehicle,0.7549082040786743,1,701,236,1016
42,vehicle,0.7351238131523132,412,518,722,811
42,vehicle,0.7316163182258606,1430,821,1796,1161
42,vehicle,0.7193458080291748,2500,2038,3157,2156
42,vehicle,0.6793080568313599,2221,1178,2733,1540
42,vehicle,0.6510205268859863,2065,711,2465,984
42,vehicle,0.5235759019851685,2234,845,2606,1103
42,vehicle,0.47190871834754944,182,492,477,710
42,vehicle,0.4444545805454254,2152,460,2471,787
42,vehicle,0.4363422393798828,2150,458,2473,793
42,vehicle,0.3824264109134674,1164,401,1324,566
42,vehicle,0.37228915095329285,1658,461,1884,719
42,vehicle,0.3713122010231018,2216,1314,2751,1549
42,vehicle,0.35076066851615906,1658,465,1862,640
42,vehicle,0.2875409424304962,2463,599,2635,771
42,vehicle,0.27368757128715515,1519,581,1811,856
42,vehicle,0.27180561423301697,695,578,892,766
42,vehicle,0.26658719778060913,2463,599,2636,769
42,vehicle,0.2647721469402313,1350,695,1685,882
42,license_plate,0.5861355066299438,2466,1818,2656,1898
43,vehicle,0.9087787866592407,2038,948,2511,1329
43,vehicle,0.8881795406341553,555,1667,1374,2157
43,vehicle,0.871160089969635,2196,1356,2918,2035
43,vehicle,0.8667721748352051,1124,1139,1736,1598
43,vehicle,0.8638731241226196,978,1569,1587,2136
43,vehicle,0.8110172152519226,1259,900,1681,1220
43,vehicle,0.7747727036476135,2218,1181,2736,1554
43,vehicle,0.7714623212814331,211,637,539,898
43,vehicle,0.7504361867904663,414,518,725,812
43,vehicle,0.736915647983551,1,699,241,1012
43,vehicle,0.7114253044128418,2511,2048,3155,2158
43,vehicle,0.7037323713302612,1430,821,1792,1163
43,vehicle,0.6021303534507751,2232,851,2603,1126
43,vehicle,0.5884073376655579,2065,704,2470,976
43,vehicle,0.5238878130912781,2151,460,2471,758
43,vehicle,0.4711382985115051,182,495,477,746
43,vehicle,0.44061729311943054,1657,462,1867,651
43,vehicle,0.4058568477630615,2150,459,2474,769
43,vehicle,0.37407800555229187,1167,401,1326,563
43,vehicle,0.3359573185443878,1513,580,1807,856
43,vehicle,0.28479480743408203,1352,696,1678,884
43,vehicle,0.2797926664352417,702,575,896,764
43,license_plate,0.6959820985794067,2466,1827,2660,1914
43,license_plate,0.39208486676216125,1339,1416,1517,1507
44,vehicle,0.9142054319381714,2027,951,2507,1331
44,vehicle,0.8937775492668152,554,1671,1378,2157
44,vehicle,0.8801988959312439,2198,1361,2922,2036
44,vehicle,0.8667135238647461,976,1573,1585,2141
44,vehicle,0.8596559762954712,1119,1142,1737,1600
44,vehicle,0.824513852596283,217,636,542,896
44,vehicle,0.8166886568069458,1254,900,1683,1226
44,vehicle,0.7546215653419495,1,699,243,1012
44,vehicle,0.7544336318969727,2220,1182,2739,1553
44,vehicle,0.735135018825531,412,518,726,812
44,vehicle,0.7062628865242004,2512,2051,3154,2156
44,vehicle,0.7007107138633728,1431,822,1790,1163
44,vehicle,0.6463273167610168,2241,848,2606,1177
44,vehicle,0.5609102249145508,2152,460,2472,766
44,vehicle,0.5497324466705322,2065,704,2465,974
44,vehicle,0.4967750012874603,1658,462,1865,643
44,vehicle,0.3634946644306183,194,494,480,686
44,vehicle,0.3547765612602234,1166,400,1329,557
44,vehicle,0.34105926752090454,702,575,895,771
44,vehicle,0.27391618490219116,1351,697,1672,884
44,vehicle,0.2601473033428192,1357,753,1671,908
44,license_plate,0.6993134021759033,2465,1830,2659,1916
44,license_plate,0.34397652745246887,1352,1425,1511,1505
45,vehicle,0.8981257081031799,2034,954,2509,1335
45,vehicle,0.8906764388084412,2208,1373,2923,2047
45,vehicle,0.889874279499054,543,1682,1375,2160
45,vehicle,0.8644532561302185,1115,1145,1732,1608
45,vehicle,0.8479362726211548,972,1584,1584,2144
45,vehicle,0.8309371471405029,1256,904,1680,1232
45,vehicle,0.7745189070701599,2216,1186,2746,1568
45,vehicle,0.7660480737686157,221,637,547,895
45,vehicle,0.7288832068443298,420,518,732,809
45,vehicle,0.6865478157997131,2521,2060,3153,2153
45,vehicle,0.6422158479690552,1,694,247,1007
45,vehicle,0.6367591619491577,1428,826,1791,1165
45,vehicle,0.5857715606689453,2238,847,2612,1180
45,vehicle,0.5205638408660889,2067,715,2468,978
45,vehicle,0.5098744630813599,1658,463,1863,637
45,vehicle,0.47517862915992737,186,498,473,730
45,vehicle,0.4608020484447479,2152,459,2478,777
45,vehicle,0.4091790020465851,1166,401,1332,552
45,vehicle,0.37821003794670105,2152,460,2475,768
45,vehicle,0.3438076972961426,1352,698,1668,889
45,vehicle,0.33522218465805054,2466,596,2635,762
45,vehicle,0.30718153715133667,1349,498,1484,615
45,vehicle,0.27535849809646606,710,577,897,772
45,vehicle,0.2549912929534912,1362,760,1671,907
45,vehicle,0.2511613667011261,1532,686,1746,861
45,license_plate,0.6808655261993408,2472,1836,2664,1930
45,license_plate,0.34154489636421204,1125,2076,1339,2160
46,vehicle,0.9097049832344055,2028,954,2504,1339
46,vehicle,0.9036682844161987,2203,1379,2935,2074
46,vehicle,0.8949145674705505,540,1690,1359,2157
46,vehicle,0.8796237707138062,1109,1151,1732,1612
46,vehicle,0.8290247321128845,959,1593,1585,2145
46,vehicle,0.8282263875007629,1255,901,1676,1250
46,vehicle,0.8003172278404236,2220,1190,2755,1562
46,vehicle,0.7577522397041321,218,634,554,890
46,vehicle,0.7129823565483093,2240,851,2610,1185
46,vehicle,0.7083743810653687,420,520,742,807
46,vehicle,0.6987901926040649,2538,2078,3152,2153
46,vehicle,0.6712920069694519,1422,826,1786,1162
46,vehicle,0.6266646385192871,1,691,252,1004
46,vehicle,0.6110714673995972,2066,715,2474,977
46,vehicle,0.537084698677063,2154,460,2479,768
46,vehicle,0.5092613101005554,1658,462,1863,637
46,vehicle,0.4943121671676636,194,502,475,732
46,vehicle,0.4152405858039856,1346,697,1668,896
46,vehicle,0.3564421534538269,1167,400,1329,539
46,vehicle,0.3278016149997711,2467,577,2635,759
46,vehicle,0.3192332983016968,1360,499,1483,610
46,vehicle,0.2857595682144165,1505,583,1794,856
46,vehicle,0.26662111282348633,1519,685,1746,861
46,vehicle,0.2641946077346802,1358,751,1670,908
46,vehicle,0.2587141990661621,715,574,899,764
46,license_plate,0.6574044227600098,2477,1846,2669,1938
47,vehicle,0.900644838809967,2201,1381,2939,2059
47,vehicle,0.8995213508605957,538,1697,1357,2156
47,vehicle,0.8969004154205322,2029,959,2510,1341
47,vehicle,0.8799287676811218,1108,1154,1731,1617
47,vehicle,0.8521188497543335,958,1594,1585,2151
47,vehicle,0.8221429586410522,1255,903,1678,1251
47,vehicle,0.7885461449623108,2220,1191,2750,1568
47,vehicle,0.7314781546592712,225,635,553,890
47,vehicle,0.6946369409561157,0,690,257,1003
47,vehicle,0.6935125589370728,419,517,745,804
47,vehicle,0.6529131531715393,1420,829,1786,1161
47,vehicle,0.6371767520904541,2237,853,2613,1184
47,vehicle,0.5605223178863525,2068,715,2470,981
47,vehicle,0.5099582076072693,2544,2089,3152,2156
47,vehicle,0.5019956231117249,1659,463,1866,643
47,vehicle,0.49995118379592896,201,499,479,698
47,vehicle,0.47810307145118713,2156,459,2485,806
47,vehicle,0.3999333381652832,1347,699,1667,898
47,vehicle,0.3572506606578827,2156,463,2482,804
47,vehicle,0.34112417697906494,1168,401,1330,555
47,vehicle,0.27513742446899414,1505,583,1794,840
47,vehicle,0.266110897064209,1368,497,1484,612
47,vehicle,0.2617579698562622,1512,685,1743,854
47,license_plate,0.642800509929657,2474,1848,2671,1940
47,license_plate,0.2780044972896576,1324,1440,1460,1510
48,vehicle,0.9010523557662964,535,1709,1358,2155
48,vehicle,0.8986952900886536,1103,1159,1732,1622
48,vehicle,0.8968405723571777,2197,1377,2917,2072
48,vehicle,0.8939995765686035,2031,959,2512,1348
48,vehicle,0.8560793995857239,952,1603,1584,2150
48,vehicle,0.8241397738456726,1256,905,1676,1257
48,vehicle,0.8043404221534729,2221,1197,2752,1573
48,vehicle,0.7625619173049927,232,632,557,890
48,vehicle,0.6985952854156494,423,516,747,804
48,vehicle,0.6843488812446594,0,689,262,998
48,vehicle,0.6591905951499939,1421,829,1787,1165
48,vehicle,0.6305988430976868,2240,861,2615,1184
48,vehicle,0.5187026262283325,2160,460,2481,787
48,vehicle,0.5059911012649536,201,499,477,714
48,vehicle,0.47736233472824097,2068,713,2468,978
48,vehicle,0.46168410778045654,1347,699,1662,901
48,vehicle,0.4259835481643677,1657,462,1868,679
48,vehicle,0.4190312325954437,1168,401,1332,529
48,vehicle,0.31537172198295593,2554,2103,3151,2158
48,vehicle,0.30546116828918457,2468,591,2635,763
48,vehicle,0.27737361192703247,1504,577,1804,837
48,license_plate,0.6809731125831604,2478,1862,2673,1950
49,vehicle,0.8933224678039551,1100,1164,1730,1634
49,vehicle,0.8916364908218384,528,1718,1355,2157
49,vehicle,0.8904399871826172,2025,965,2505,1350
49,vehicle,0.8831048607826233,2200,1394,2921,2084
49,vehicle,0.8652045726776123,947,1612,1585,2152
49,vehicle,0.8321437239646912,1252,909,1672,1260
49,vehicle,0.8095421195030212,2221,1204,2747,1593
49,vehicle,0.7435240745544434,232,631,562,888
49,vehicle,0.726610541343689,1423,828,1793,1171
49,vehicle,0.7237781882286072,427,515,752,801
49,vehicle,0.712216317653656,0,688,269,997
49,vehicle,0.6649283766746521,2244,860,2619,1194
49,vehicle,0.5200580358505249,2064,719,2472,965
49,vehicle,0.5199843049049377,201,497,477,716
49,vehicle,0.48895153403282166,2163,463,2481,783
49,vehicle,0.40546348690986633,1171,401,1334,528
49,vehicle,0.40346288681030273,1660,463,1872,666
49,vehicle,0.35736578702926636,1346,701,1660,897
49,vehicle,0.26984062790870667,2472,573,2629,757
49,vehicle,0.25904765725135803,1505,576,1811,845
49,license_plate,0.7210858464241028,2476,1875,2672,1963
49,license_plate,0.31733086705207825,1326,1451,1476,1523
50,vehicle,0.8957715630531311,1099,1167,1728,1637
50,vehicle,0.8917754292488098,2195,1396,2924,2085
50,vehicle,0.8877485990524292,528,1721,1360,2158
50,vehicle,0.8851643800735474,2028,966,2505,1351
50,vehicle,0.8681299090385437,946,1619,1584,2152
50,vehicle,0.8438768982887268,2217,1203,2740,1604
50,vehicle,0.8414629697799683,1250,913,1672,1263
50,vehicle,0.748863935470581,426,515,752,803
50,vehicle,0.7472487092018127,0,688,270,996
50,vehicle,0.7472400665283203,240,630,562,886
50,vehicle,0.7364680171012878,1423,830,1792,1172
50,vehicle,0.704801619052887,2248,861,2616,1195
50,vehicle,0.5200962424278259,2163,461,2482,772
50,vehicle,0.45775941014289856,2064,721,2471,961
50,vehicle,0.44053706526756287,209,497,478,695
50,vehicle,0.3849705457687378,1344,703,1665,900
50,vehicle,0.37436655163764954,1659,466,1869,659
50,vehicle,0.3480079770088196,1659,463,1883,731
50,vehicle,0.3179963231086731,1171,402,1334,532
50,vehicle,0.291118323802948,2475,595,2631,757
50,vehicle,0.2526889443397522,1505,578,1815,836
50,license_plate,0.7025472521781921,2478,1877,2672,1964
51,vehicle,0.9078558683395386,2198,1400,2930,2097
51,vehicle,0.9056596159934998,1097,1171,1727,1643
51,vehicle,0.8834855556488037,531,1736,1353,2159
51,vehicle,0.881585955619812,2026,968,2506,1356
51,vehicle,0.8474217653274536,1247,914,1676,1274
51,vehicle,0.8468111753463745,2217,1210,2740,1614
51,vehicle,0.8384912014007568,942,1628,1581,2153
51,vehicle,0.7835976481437683,251,630,567,886
51,vehicle,0.7588365077972412,0,686,277,991
51,vehicle,0.7429451942443848,1422,832,1791,1175
51,vehicle,0.7423933148384094,2247,861,2622,1200
51,vehicle,0.7261050939559937,426,512,758,802
51,vehicle,0.5273997187614441,2064,720,2474,960
51,vehicle,0.5093172192573547,2163,462,2485,765
51,vehicle,0.4615541398525238,207,495,477,720
51,vehicle,0.4499209523200989,1658,462,1873,683
51,vehicle,0.43531379103660583,1343,700,1664,909
51,vehicle,0.4210895895957947,1171,402,1336,549
51,vehicle,0.4015991687774658,2165,461,2487,769
51,vehicle,0.2982873022556305,730,573,907,750
51,vehicle,0.28393101692199707,1506,578,1812,833
51,vehicle,0.2824631631374359,2471,571,2634,758
51,vehicle,0.2811453342437744,2472,571,2633,762
51,license_plate,0.6952200531959534,2485,1890,2677,1978
51,license_plate,0.2743963301181793,1319,1449,1496,1535
52,vehicle,0.9107376933097839,1096,1176,1728,1646
52,vehicle,0.9034876227378845,2198,1412,2948,2110
52,vehicle,0.8725491166114807,2031,970,2505,1358
52,vehicle,0.8669970035552979,529,1747,1356,2159
52,vehicle,0.8449792265892029,1247,918,1679,1279
52,vehicle,0.8339222073554993,942,1636,1577,2154
52,vehicle,0.8271259665489197,2216,1213,2750,1617
52,vehicle,0.763927161693573,0,682,283,986
52,vehicle,0.7454694509506226,427,510,760,803
52,vehicle,0.7414597272872925,2245,866,2623,1200
52,vehicle,0.7301754951477051,1414,836,1787,1174
52,vehicle,0.7175761461257935,257,627,571,883
52,vehicle,0.609674870967865,2166,467,2486,763
52,vehicle,0.5968943238258362,2083,726,2480,966
52,vehicle,0.4824487268924713,1657,463,1868,645
52,vehicle,0.4478096067905426,1171,403,1336,555
52,vehicle,0.44628649950027466,215,495,478,690
52,vehicle,0.40489089488983154,1338,711,1658,922
52,vehicle,0.39520972967147827,2479,602,2635,760
52,vehicle,0.3461589515209198,734,573,911,747
52,vehicle,0.2790336012840271,1502,582,1808,841
52,license_plate,0.6601053476333618,2488,1899,2682,1985
52,license_plate,0.32382968068122864,1315,1458,1500,1548
53,vehicle,0.9122362732887268,2199,1419,2965,2115
53,vehicle,0.90556401014328,1093,1179,1727,1648
53,vehicle,0.8853991627693176,2027,971,2505,1360
53,vehicle,0.8595582842826843,533,1753,1351,2159
53,vehicle,0.8492962121963501,1245,918,1679,1278
53,vehicle,0.8266327381134033,935,1643,1579,2154
53,vehicle,0.8051919937133789,2219,1214,2752,1619
53,vehicle,0.7578683495521545,2249,867,2624,1203
53,vehicle,0.7393354177474976,0,681,284,985
53,vehicle,0.7357165217399597,430,510,762,801
53,vehicle,0.7259988784790039,1414,836,1788,1177
53,vehicle,0.6903525590896606,257,625,573,882
53,vehicle,0.6271767616271973,2087,726,2478,968
53,vehicle,0.5894176959991455,2166,467,2486,765
53,vehicle,0.5028740763664246,1657,462,1866,638
53,vehicle,0.47135549783706665,213,494,481,690
53,vehicle,0.4143538177013397,1170,402,1336,548
53,vehicle,0.40547478199005127,1339,724,1659,924
53,vehicle,0.3734434247016907,736,573,911,745
53,vehicle,0.3637663424015045,2480,600,2639,762
53,vehicle,0.2614038288593292,1500,579,1811,830
53,vehicle,0.25923973321914673,0,854,51,1079
53,license_plate,0.6539397239685059,2487,1899,2685,1987
54,vehicle,0.9105967879295349,1091,1181,1725,1657
54,vehicle,0.9076340198516846,2196,1435,2928,2122
54,vehicle,0.8580132126808167,2034,977,2514,1365
54,vehicle,0.8407053351402283,1246,921,1686,1279
54,vehicle,0.8300256133079529,936,1649,1580,2152
54,vehicle,0.8238697648048401,517,1762,1343,2155
54,vehicle,0.7878525257110596,2221,1217,2769,1626
54,vehicle,0.7352554202079773,434,511,764,800
54,vehicle,0.7232627272605896,2244,869,2620,1201
54,vehicle,0.7126491069793701,1412,837,1785,1179
54,vehicle,0.6812751889228821,0,681,286,983
54,vehicle,0.598918616771698,263,624,577,879
54,vehicle,0.5523075461387634,2169,467,2487,771
54,vehicle,0.5114977955818176,2088,731,2478,967
54,vehicle,0.4780184328556061,1656,464,1862,634
54,vehicle,0.44136983156204224,219,496,488,693
54,vehicle,0.3832670748233795,1172,403,1336,541
54,vehicle,0.3105478882789612,1340,761,1657,924
54,vehicle,0.3052859604358673,2474,581,2635,761
54,vehicle,0.3020537197589874,0,824,59,1075
54,vehicle,0.2794947922229767,2476,591,2642,766
54,vehicle,0.27599045634269714,1337,702,1658,904
54,vehicle,0.27534219622612,744,573,912,743
54,license_plate,0.6616500020027161,2488,1912,2687,1998
54,license_plate,0.28602781891822815,1163,2068,1343,2154
54,license_plate,0.2717176079750061,1324,1476,1488,1556
55,vehicle,0.9094153046607971,1089,1184,1727,1662
55,vehicle,0.9029940366744995,2198,1435,2957,2128
55,vehicle,0.8602052330970764,2028,977,2512,1369
55,vehicle,0.8554238677024841,2216,1224,2760,1627
55,vehicle,0.8464897274971008,1243,924,1678,1288
55,vehicle,0.8340608477592468,927,1660,1582,2151
55,vehicle,0.8224818706512451,519,1778,1340,2157
55,vehicle,0.7275556325912476,2243,871,2628,1201
55,vehicle,0.7162149548530579,1410,841,1784,1180
55,vehicle,0.7156702876091003,434,516,768,797
55,vehicle,0.7108808755874634,0,681,291,982
55,vehicle,0.6622995734214783,265,626,580,878
55,vehicle,0.5896189212799072,2169,467,2491,775
55,vehicle,0.5161249041557312,2072,727,2482,989
55,vehicle,0.4971679747104645,1656,463,1864,634
55,vehicle,0.49115848541259766,0,830,66,1071
55,vehicle,0.48814329504966736,216,497,489,695
55,vehicle,0.43654969334602356,1173,402,1337,539
55,vehicle,0.30226677656173706,1342,763,1657,925
55,vehicle,0.25081080198287964,1339,705,1657,903
55,license_plate,0.6771527528762817,2491,1924,2686,2006
55,license_plate,0.3298138976097107,1307,1477,1490,1564
56,vehicle,0.9082574844360352,1083,1187,1727,1665
56,vehicle,0.9052500128746033,2198,1439,2952,2135
56,vehicle,0.854309618473053,2216,1225,2760,1631
56,vehicle,0.8453021049499512,2029,982,2511,1371
56,vehicle,0.8366199135780334,931,1664,1579,2147
56,vehicle,0.836079478263855,1242,924,1677,1291
56,vehicle,0.8118788003921509,511,1784,1350,2158
56,vehicle,0.7436009049415588,0,680,296,981
56,vehicle,0.7292765378952026,2242,875,2628,1204
56,vehicle,0.7220410704612732,436,512,769,795
56,vehicle,0.6959055066108704,1409,842,1784,1179
56,vehicle,0.6616963744163513,266,625,583,878
56,vehicle,0.546620786190033,0,834,72,1070
56,vehicle,0.5038628578186035,1656,463,1865,632
56,vehicle,0.49306410551071167,2084,733,2487,978
56,vehicle,0.46232736110687256,1173,402,1339,538
56,vehicle,0.4460723400115967,2167,467,2493,779
56,vehicle,0.41247257590293884,219,498,490,694
56,vehicle,0.2765265107154846,1342,759,1659,925
56,vehicle,0.2603360414505005,2478,581,2639,759
56,vehicle,0.2601926028728485,1339,706,1659,906
56,vehicle,0.25373777747154236,1498,580,1810,850
56,license_plate,0.673445999622345,2491,1926,2690,2012
56,license_plate,0.28239476680755615,1315,1482,1491,1562
57,vehicle,0.9153060913085938,1084,1191,1724,1672
57,vehicle,0.8994814157485962,2203,1442,2973,2141
57,vehicle,0.8606964349746704,2218,1231,2766,1630
57,vehicle,0.8526426553726196,925,1678,1583,2149
57,vehicle,0.8488345146179199,2029,982,2514,1373
57,vehicle,0.8254866003990173,1240,926,1679,1303
57,vehicle,0.780960738658905,480,1793,1348,2155
57,vehicle,0.7451834082603455,2244,876,2628,1204
57,vehicle,0.7429370880126953,0,675,303,979
57,vehicle,0.7200010418891907,1398,843,1784,1185
57,vehicle,0.7186443209648132,274,624,586,874
57,vehicle,0.6812011003494263,444,513,772,793
57,vehicle,0.577437162399292,2168,467,2495,795
57,vehicle,0.5396006107330322,0,825,79,1067
57,vehicle,0.503019392490387,220,503,489,694
57,vehicle,0.4981071650981903,1657,463,1862,636
57,vehicle,0.4624145030975342,2091,735,2485,977
57,vehicle,0.40690985321998596,1176,401,1341,534
57,vehicle,0.32585206627845764,1337,753,1659,928
57,vehicle,0.31330713629722595,2480,586,2641,762
57,vehicle,0.2741226851940155,1496,582,1813,846
57,vehicle,0.2628175616264343,754,575,919,740
57,license_plate,0.6647313833236694,2492,1937,2695,2025
57,license_plate,0.4154111444950104,1313,1493,1482,1567
58,vehicle,0.9192454218864441,2204,1446,2985,2147
58,vehicle,0.9165872931480408,1078,1200,1723,1683
58,vehicle,0.8782424926757812,922,1686,1581,2150
58,vehicle,0.8772857189178467,2214,1242,2778,1633
58,vehicle,0.8321966528892517,2032,984,2511,1380
58,vehicle,0.8248584866523743,1238,927,1675,1302
58,vehicle,0.7955473065376282,477,1806,1334,2152
58,vehicle,0.7501541972160339,0,674,308,978
58,vehicle,0.7132406830787659,2237,878,2629,1202
58,vehicle,0.6992918252944946,1404,843,1779,1187
58,vehicle,0.6351509690284729,272,623,591,871
58,vehicle,0.5747232437133789,2174,467,2495,789
58,vehicle,0.5620427131652832,0,817,84,1064
58,vehicle,0.5490096211433411,223,497,494,695
58,vehicle,0.5198900103569031,447,516,770,791
58,vehicle,0.4885043799877167,1656,463,1866,635
58,vehicle,0.48636502027511597,2123,738,2483,986
58,vehicle,0.3803841173648834,1178,401,1343,543
58,vehicle,0.30569198727607727,1339,753,1654,927
58,vehicle,0.3019165098667145,1330,710,1653,907
58,vehicle,0.28782379627227783,1497,585,1805,843
58,vehicle,0.28321707248687744,2170,464,2495,800
58,vehicle,0.26898372173309326,2485,580,2634,757
58,license_plate,0.6516929268836975,2495,1946,2695,2035
58,license_plate,0.44278088212013245,1304,1495,1477,1572
59,vehicle,0.9179635643959045,1075,1203,1725,1686
59,vehicle,0.913800060749054,2206,1450,2988,2148
59,vehicle,0.8796499967575073,2211,1241,2770,1642
59,vehicle,0.8706693053245544,915,1689,1583,2150
59,vehicle,0.836445152759552,2032,989,2512,1383
59,vehicle,0.8183134198188782,1236,927,1674,1304
59,vehicle,0.7940288186073303,480,1811,1333,2153
59,vehicle,0.7139251232147217,0,674,311,976
59,vehicle,0.7107664346694946,1403,843,1777,1187
59,vehicle,0.6946330666542053,2238,882,2631,1204
59,vehicle,0.6676614284515381,274,622,592,872
59,vehicle,0.6445828676223755,449,512,779,789
59,vehicle,0.593248724937439,0,808,83,1063
59,vehicle,0.582486093044281,2174,466,2496,784
59,vehicle,0.5191720724105835,224,497,494,695
59,vehicle,0.5121596455574036,1656,462,1863,633
59,vehicle,0.47267577052116394,2115,736,2484,986
59,vehicle,0.37593939900398254,1179,403,1342,550
59,vehicle,0.3469632863998413,2487,576,2639,762
59,vehicle,0.32196226716041565,1339,767,1653,929
59,vehicle,0.3064950108528137,1496,584,1806,838
59,vehicle,0.2671430706977844,1326,710,1654,897
59,vehicle,0.25984683632850647,2171,464,2495,796
59,license_plate,0.654782772064209,2494,1951,2694,2038
59,license_plate,0.3672240078449249,1301,1499,1481,1570
59,license_plate,0.2953309416770935,1264,2010,1371,2124
60,vehicle,0.9159314632415771,2204,1460,2982,2150
60,vehicle,0.9156525731086731,1071,1208,1723,1691
60,vehicle,0.8770678043365479,2213,1243,2771,1643
60,vehicle,0.8684529662132263,905,1700,1579,2149
60,vehicle,0.8151021003723145,2032,992,2518,1388
60,vehicle,0.8020803332328796,1228,927,1674,1312
60,vehicle,0.782962441444397,486,1816,1312,2156
60,vehicle,0.7402169108390808,1,674,314,974
60,vehicle,0.7307422161102295,1394,848,1779,1193
60,vehicle,0.7031335830688477,283,621,597,870
60,vehicle,0.6918318867683411,2237,883,2629,1205
60,vehicle,0.6727163791656494,454,513,780,787
60,vehicle,0.5721447467803955,2173,467,2505,842
60,vehicle,0.5699487924575806,0,792,91,1060
60,vehicle,0.5309686064720154,229,493,496,693
60,vehicle,0.5028873085975647,1656,462,1865,635
60,vehicle,0.4841436445713043,2086,732,2478,995
60,vehicle,0.3597049117088318,2490,599,2642,760
60,vehicle,0.3205721974372864,2172,465,2506,832
60,vehicle,0.3168410062789917,1493,585,1813,827
60,vehicle,0.273880273103714,1180,400,1345,546
60,vehicle,0.26179882884025574,763,573,929,750
60,vehicle,0.2553665339946747,1334,773,1655,932
60,license_plate,0.7068993449211121,2497,1960,2710,2049
60,license_plate,0.4398055374622345,1297,1497,1474,1580
61,vehicle,0.9146267175674438,1069,1211,1717,1695
61,vehicle,0.9136202335357666,2207,1465,2986,2154
61,vehicle,0.86766117811203,2215,1251,2769,1649
61,vehicle,0.8650259375572205,905,1713,1582,2148
61,vehicle,0.8180161118507385,2030,993,2524,1393
61,vehicle,0.815936267375946,1224,931,1672,1312
61,vehicle,0.7653889656066895,492,1823,1323,2155
61,vehicle,0.7509101629257202,2244,885,2629,1210
61,vehicle,0.7394014000892639,1394,849,1780,1196
61,vehicle,0.7078559994697571,455,512,786,786
61,vehicle,0.689045250415802,288,622,601,868
61,vehicle,0.680188775062561,0,787,95,1058
61,vehicle,0.6615006923675537,2174,467,2510,849
61,vehicle,0.6141164302825928,1,674,317,975
61,vehicle,0.5289101004600525,2081,737,2481,995
61,vehicle,0.5249665379524231,234,494,496,690
61,vehicle,0.4982315003871918,1656,463,1865,629
61,vehicle,0.34659653902053833,1494,584,1800,846
61,vehicle,0.3338477313518524,2494,578,2642,758
61,vehicle,0.3269672989845276,765,574,933,747
61,vehicle,0.3212805688381195,1330,762,1655,932
61,vehicle,0.2632724940776825,1181,400,1347,547
61,vehicle,0.2503318190574646,1322,712,1653,904
61,license_plate,0.7169240713119507,2506,1970,2709,2061
61,license_plate,0.3857915699481964,1298,1498,1447,1580
62,vehicle,0.9125500321388245,2207,1471,2966,2150
62,vehicle,0.9116888046264648,1066,1214,1719,1697
62,vehicle,0.877406656742096,2216,1250,2772,1643
62,vehicle,0.8611001968383789,906,1721,1582,2149
62,vehicle,0.8252768516540527,2036,992,2526,1397
62,vehicle,0.8175200819969177,1226,933,1670,1315
62,vehicle,0.77189701795578,505,1829,1316,2155
62,vehicle,0.7599358558654785,2246,886,2634,1213
62,vehicle,0.724936306476593,1388,848,1780,1197
62,vehicle,0.723150372505188,2175,467,2508,856
62,vehicle,0.7066474556922913,292,621,601,866
62,vehicle,0.696198582649231,455,513,787,787
62,vehicle,0.6842506527900696,0,782,98,1055
62,vehicle,0.5506477952003479,1,673,320,973
62,vehicle,0.5416960716247559,2080,737,2481,1001
62,vehicle,0.5035200119018555,1656,463,1864,627
62,vehicle,0.4443746507167816,237,493,506,689
62,vehicle,0.35146743059158325,1493,586,1797,843
62,vehicle,0.3389887511730194,768,574,936,745
62,vehicle,0.3170822560787201,1330,755,1656,931
62,vehicle,0.2649911940097809,1322,713,1655,901
62,vehicle,0.2589077353477478,2495,577,2643,764
62,license_plate,0.7156521677970886,2502,1973,2710,2065
62,license_plate,0.33753180503845215,1296,1503,1439,1583
63,vehicle,0.9124524593353271,2211,1471,2992,2154
63,vehicle,0.9123262166976929,1065,1216,1719,1705
63,vehicle,0.862547755241394,2215,1257,2785,1653
63,vehicle,0.850869357585907,904,1732,1584,2152
63,vehicle,0.8334437608718872,2029,997,2526,1401
63,vehicle,0.819313645362854,1232,937,1674,1314
63,vehicle,0.7949283719062805,294,620,607,865
63,vehicle,0.764898955821991,2245,893,2633,1220
63,vehicle,0.7353084087371826,0,764,104,1050
63,vehicle,0.7327529191970825,551,1847,1305,2154
63,vehicle,0.7259105443954468,1380,848,1779,1200
63,vehicle,0.7252552509307861,2175,468,2508,845
63,vehicle,0.6733667850494385,461,511,792,786
63,vehicle,0.6450774669647217,6,669,328,969
63,vehicle,0.5540826320648193,2104,744,2497,1001
63,vehicle,0.49331995844841003,1655,460,1867,630
63,vehicle,0.4509444832801819,246,492,512,701
63,vehicle,0.3869476914405823,1489,585,1797,844
63,vehicle,0.26786115765571594,770,574,935,741
63,license_plate,0.708920955657959,2505,1983,2718,2081
